root	leaf	logFC_root_leaf	PValue_root_leaf	FDR_root_leaf
AT4TE08815	0	0	0	1	1
AT4TE08820	30.4656907572576	0	2.29417294322064	1	1
AT4TE08825	0	9.29612814730209	-2.34990268428645	1	1
AT4TE08830	0	0	0	1	1
AT4TE08835	0	14.1063071797377	-2.35098260912669	0.999999999999999	1
AT4TE08845	0	0	0	1	1
AT4TE08850	3.40982703076167	10.3365834348798	-1.43723600164467	0.628705579075672	1
AT4TE08855	0	0	0	1	1
AT4TE08860	0	8.57160321622277	-2.35098260893534	0.999999999999999	1
AT4TE08865	0	0	0	1	1
AT4TE08870	27.5609490255752	22.0040061781369	0.321185260698587	0.999999999999999	1
AT4TE08875	4.02059050121221	4.39497617552898	-0.0566342448366978	1	1
AT4TE08910	0	0	0	1	1
AT4TE08915	0	0	0	1	1
AT4TE08920	18.5529793424334	13.046201258938	0.497431115471061	0.61618215318979	1
AT4TE08925	0	0	0	1	1
AT4TE08930	0	0	0	1	1
AT4TE08940	0	0	0	1	1
AT4TE08945	0	0	0	1	1
AT4TE08950	0	0	0	1	1
AT4TE08960	0	0	0	1	1
AT4TE08965	0	0	0	1	1
AT4TE08970	0	0	0	1	1
AT4TE08975	0	0	0	1	1
AT4TE08980	0	0	0	1	1
AT4TE08985	0	0	0	1	1
AT4TE08990	0	0	0	1	1
AT4TE08995	0	0	0	1	1
AT4TE09000	0	0	0	1	1
AT4TE09005	0	0	0	1	1
AT4TE09010	0	0	0	1	1
AT4TE09015	0	0	0	1	1
AT4TE09020	0	0	0	1	1
AT4TE09025	0	0	0	1	1
AT4TE09035	0	0	0	1	1
AT4TE09040	0	0	0	1	1
AT4TE09045	0	0	0	1	1
AT4TE09050	0	0	0	1	1
AT4TE09055	0	0	0	1	1
AT4TE09060	0	0	0	1	1
AT4TE09065	0	0	0	1	1
AT4TE09070	0	0	0	1	1
AT4TE09075	0	0	0	1	1
AT4TE09080	0	0.535171281693699	-2.35098260874398	0.999999999999992	1
AT4TE09085	0	0	0	1	1
AT4TE09090	0	0	0	1	1
AT4TE09095	0	0	0	1	1
AT4TE09105	0	0	0	1	1
AT4TE09110	0	0	0	1	1
AT4TE09115	0	0	0	1	1
AT4TE09120	0	0	0	1	1
AT4TE09130	0	0	0	1	1
AT4TE09135	0	0	0	1	1
AT4TE09140	0	0	0	1	1
AT4TE09145	0	0	0	1	1
AT4TE09150	0	0	0	1	1
AT4TE09155	0	0	0	1	1
AT4TE09160	0	0	0	1	1
AT4TE09165	0	0	0	1	1
AT4TE09170	0	0	0	1	1
AT4TE09175	0	8.44985992975459	-2.34990268416675	0.999999999999997	1
AT4TE09180	0	0	0	1	1
AT4TE09185	0	0	0	1	1
AT4TE09190	0	0	0	1	1
AT4TE09195	0	0	0	1	1
AT4TE09210	0	0	0	1	1
AT4TE09215	0	0	0	1	1
AT4TE09220	137.283106944384	0	3.13915052766225	0.501872593547539	1
AT4TE09225	468.268144854516	521.210100716017	-0.155767709048194	0.465819310433253	1
AT4TE09230	468.740230224215	0	3.66838837570559	0.252813233561603	1
AT4TE09235	0	0	0	1	1
AT4TE09240	0	0	0	1	1
AT4TE09245	0	0	0	1	1
AT4TE09250	0	0	0	1	1
AT4TE09255	0	0	0	1	1
AT4TE09260	0	0	0	1	1
AT4TE09265	0	0	0	1	1
AT4TE09270	0	0	0	1	1
AT4TE09275	0	0	0	1	1
AT4TE09280	0	0	0	1	1
AT4TE09290	0	0	0	1	1
AT4TE09295	0	0	0	1	1
AT4TE09300	0	0	0	1	1
AT4TE09305	0	0	0	1	1
AT4TE09310	0	0	0	1	1
AT4TE09315	0	0	0	1	1
AT4TE09320	0	0	0	1	1
AT4TE09325	0	0	0	1	1
AT4TE09330	0	0	0	1	1
AT4TE09335	1872.00116787668	2082.11344942155	-0.145060551959543	0.782805650617945	1
AT4TE09360	0	0	0	1	1
AT4TE09365	30.472891373049	33.3104382412617	-0.056634244710716	1	1
AT4TE09375	0	0	0	1	1
AT4TE09380	0	0	0	1	1
AT4TE09385	0	0.529485604932764	-2.34990268404705	1	1
AT4TE09390	0	0	0	1	1
AT4TE09395	0	0	0	1	1
AT4TE09400	0	0	0	1	1
AT4TE09405	0	0	0	1	1
AT4TE09410	0	0	0	1	1
AT4TE09415	0	0	0	1	1
AT4TE09420	0	0	0	1	1
AT4TE09425	0	0	0	1	1
AT4TE09435	0	0	0	1	1
AT4TE09440	0	0	0	1	1
AT4TE09445	0	0	0	1	1
AT4TE09450	0	0	0	1	1
AT4TE09455	0	0	0	1	1
AT4TE09460	0	0	0	1	1
AT4TE09465	0	0	0	1	1
AT4TE09470	0	0	0	1	1
AT4TE09480	0	0	0	1	1
AT4TE09485	0	0	0	1	1
AT4TE09490	0	0	0	1	1
AT4TE09495	0	0	0	1	1
AT4TE09500	0	0	0	1	1
AT4TE09505	0	0	0	1	1
AT4TE09510	0	0	0	1	1
AT4TE09515	0	0	0	1	1
AT4TE09520	0	0	0	1	1
AT4TE09530	0	0	0	1	1
AT4TE09535	0	15.7950904336499	-2.35098260855262	1	1
AT4TE09540	0	0	0	1	1
AT4TE09545	0	10.893946587972	-3.20159067027141	0.501869864811232	1
AT4TE09550	0	8.03956489379538	-2.34990268392735	0.999999999999994	1
AT4TE09555	0	0	0	1	1
AT4TE09560	1.2412063590325	1.37756341994777	-0.0639053727380546	1	1
AT4TE09565	0	4.44579354128502	-3.20276759286843	0.502192761726985	1
AT4TE09570	0	0	0	1	1
AT4TE09580	0	0	0	1	1
AT4TE09585	0	0	0	1	1
AT4TE09590	0	0	0	1	1
AT4TE09610	202.089082023142	224.290284157829	-0.0568092729458509	1	1
AT4TE09615	0	0	0	1	1
AT4TE09620	0	0	0	1	1
AT4TE09650	0	0	0	1	1
AT4TE09655	10.1242171995985	0	2.2943477811753	1	1
AT4TE09660	0	0	0	1	1
AT4TE09670	0	12.1676465185079	-2.35098260836127	0.999999999999997	1
AT4TE09700	0	0	0	1	1
AT4TE09705	0	0	0	1	1
AT4TE09710	0	0	0	1	1
AT4TE09715	0	0	0	1	1
AT4TE09720	0	0	0	1	1
AT4TE09725	0	0	0	1	1
AT4TE09730	0	0	0	1	1
AT4TE09735	0	0	0	1	1
AT4TE09740	0	0	0	1	1
AT4TE09745	0	0	0	1	1
AT4TE09750	0	0	0	1	1
AT4TE09755	0	0	0	1	1
AT4TE09760	0	0	0	1	1
AT4TE09765	0	0	0	1	1
AT4TE09780	0	0	0	1	1
AT4TE09790	0	0	0	1	1
AT4TE09795	0	0	0	1	1
AT4TE09800	0	0	0	1	1
AT4TE09805	0	0	0	1	1
AT4TE09810	0	0	0	1	1
AT4TE09815	0	0	0	1	1
AT4TE09820	0	0	0	1	1
AT4TE09825	0	0	0	1	1
AT4TE09830	0	0	0	1	1
AT4TE09835	0	0	0	1	1
AT4TE09845	16.5917090494768	70.9225714913119	-1.82774812405117	0.380094557572617	1
AT4TE09850	0	0	0	1	1
AT4TE09855	0	0	0	1	1
AT4TE09860	0	0	0	1	1
AT4TE09865	0	0	0	1	1
AT4TE09870	0	0	0	1	1
AT4TE09880	0	0	0	1	1
AT4TE09885	0	0	0	1	1
AT4TE09890	0	0	0	1	1
AT4TE09895	0	0	0	1	1
AT4TE09900	0	0	0	1	1
AT4TE09905	0	0	0	1	1
AT4TE09910	0	0	0	1	1
AT4TE09915	0	0	0	1	1
AT4TE09920	0	0	0	1	1
AT4TE09925	4.62814120287306	0	3.66854978876141	0.252821826125321	1
AT4TE09930	0	0	0	1	1
AT4TE09935	0	0	0	1	1
AT4TE09940	0	0	0	1	1
AT4TE09945	0	0	0	1	1
AT4TE09950	0	0	0	1	1
AT4TE09955	0	0	0	1	1
AT4TE09960	0	0	0	1	1
AT4TE09965	0	0	0	1	1
AT4TE09970	0	0	0	1	1
AT4TE09980	0	0	0	1	1
AT4TE09985	0	0	0	1	1
AT4TE09990	0	0	0	1	1
AT4TE09995	0	0	0	1	1
AT4TE10000	0	0	0	1	1
AT4TE10005	0	0	0	1	1
AT4TE10010	0	0	0	1	1
AT4TE10030	37.0814702250355	73.8090174586997	-0.906101909419801	1	1
AT4TE10035	0	13.5933505550199	-2.35098260816991	1	1
AT4TE10040	0	128.754635240775	-4.11998825899388	0.127941267185171	1
AT4TE10045	0	0	0	1	1
AT4TE10050	0	0	0	1	1
AT4TE10055	0	0	0	1	1
AT4TE10060	0	0	0	1	1
AT4TE10065	0	0	0	1	1
AT4TE10070	0	0	0	1	1
AT4TE10075	0	0	0	1	1
AT4TE10080	0	0	0	1	1
AT4TE10160	0	0	0	1	1
AT4TE10165	0	0	0	1	1
AT4TE10170	0	0	0	1	1
AT4TE10175	0	0	0	1	1
AT4TE10180	0	0	0	1	1
AT4TE10185	0	0	0	1	1
AT4TE10190	0	0	0	1	1
AT4TE10195	0	0	0	1	1
AT4TE10200	0	0	0	1	1
AT4TE10205	0	0	0	1	1
AT4TE10210	0.498826909023978	0.496446389714107	-0.0555552215259504	1	1
AT4TE10215	0	0	0	1	1
AT4TE10225	0	0	0	1	1
AT4TE10230	0	0	0	1	1
AT4TE10235	0	0	0	1	1
AT4TE10240	0	0	0	1	1
AT4TE10245	0	0	0	1	1
AT4TE10250	0	0	0	1	1
AT4TE10255	0	0	0	1	1
AT4TE10265	0	0	0	1	1
AT4TE10270	0	0	0	1	1
AT4TE10275	0	0	0	1	1
AT4TE10280	0	0	0	1	1
AT4TE10285	0	9.63502813344113	-3.73283740241305	0.252789076707632	1
AT4TE10290	0	0	0	1	1
AT4TE10320	9.12597617223567	2.40953270361892	1.80881260375491	0.117520698646247	1
AT4TE10325	0	0	0	1	1
AT4TE10335	0	0	0	1	1
AT4TE10345	0	0	0	1	1
AT4TE10350	0	0	0	1	1
AT4TE10360	0	0	0	1	1
AT4TE10365	0	0	0	1	1
AT4TE10370	0	0	0	1	1
AT4TE10375	0	0	0	1	1
AT4TE10385	0	0	0	1	1
AT4TE10395	0	0	0	1	1
AT4TE10400	0	0	0	1	1
AT4TE10440	0	0	0	1	1
AT4TE10450	0	0	0	1	1
AT4TE10455	0	0	0	1	1
AT4TE10465	0	0	0	1	1
AT4TE10475	0	0	0	1	1
AT4TE10480	0	0	0	1	1
AT4TE10485	0	0	0	1	1
AT4TE10490	0	0.597311009741223	-2.35098260797855	1	1
AT4TE10495	0	0	0	1	1
AT4TE10500	0	0	0	1	1
AT4TE10505	0	0	0	1	1
AT4TE10515	0	0	0	1	1
AT4TE10520	0	0	0	1	1
AT4TE10525	6.45910184402507	7.0605545904878	-0.0566342445847316	1	1
AT4TE10535	0	0	0	1	1
AT4TE10540	0	0	0	1	1
AT4TE10545	0	0	0	1	1
AT4TE10550	0	0	0	1	1
AT4TE10555	0	0	0	1	1
AT4TE10560	0	0	0	1	1
AT4TE10565	0	0	0	1	1
AT4TE10570	0	0	0	1	1
AT4TE10575	0	0	0	1	1
AT4TE10580	0	0	0	1	1
AT4TE10585	0	0	0	1	1
AT4TE10590	0	0.970953611072853	-2.3509826077872	1	1
AT4TE10595	0	0	0	1	1
AT4TE10600	5.88201056603525	15.4985296093401	-1.28746735051404	0.459308992249213	1
AT4TE10605	0	134.574170494697	-2.35098260759584	0.999999999999999	1
AT4TE10615	70.4961914034216	0	2.29417294320882	0.999999999999995	1
AT4TE10620	198.669862082116	49.8060849518055	1.70489864300012	0.379424185308669	1
AT4TE10625	0	0	0	1	1
AT4TE10630	8.30503076807432	0	2.294172943197	1	1
AT4TE10635	0	0	0	1	1
AT4TE10640	0	0	0	1	1
AT4TE10645	0	0	0	1	1
AT4TE10650	0	0	0	1	1
AT4TE10655	0	0	0	1	1
AT4TE10660	0	0	0	1	1
AT4TE10665	0	0	0	1	1
AT4TE10670	0	0	0	1	1
AT4TE10675	0	0	0	1	1
AT4TE10680	0	0	0	1	1
AT4TE10700	0	0	0	1	1
AT4TE10705	0	0	0	1	1
AT4TE10715	0	0	0	1	1
AT4TE10720	0	0	0	1	1
AT4TE10725	0	0	0	1	1
AT4TE10730	0	0	0	1	1
AT4TE10735	0	0	0	1	1
AT4TE10740	0	0	0	1	1
AT4TE10750	0	0	0	1	1
AT4TE10755	0	0	0	1	1
AT4TE10760	0	0	0	1	1
AT4TE10765	0	0	0	1	1
AT4TE10770	0	0	0	1	1
AT4TE10775	0	0	0	1	1
AT4TE10780	0	0	0	1	1
AT4TE10785	0	0	0	1	1
AT4TE10810	89.8396802797805	98.9515959519834	-0.0635286074859532	1	1
AT4TE10840	0	0	0	1	1
AT4TE10845	0	0	0	1	1
AT4TE10850	0	0	0	1	1
AT4TE10855	0	0	0	1	1
AT4TE10860	0	0	0	1	1
AT4TE10865	0	0	0	1	1
AT4TE10870	0	0	0	1	1
AT4TE10880	0	0	0	1	1
AT4TE10885	0	0	0	1	1
AT4TE10890	0	0	0	1	1
AT4TE10895	152.616298942708	470.60344023667	-1.57383874887422	0.156642060922824	1
AT4TE10900	0	0	0	1	1
AT4TE10905	0	0	0	1	1
AT4TE10910	0	0	0	1	1
AT4TE10915	0	0	0	1	1
AT4TE10920	0	0	0	1	1
AT4TE10925	25.3226870840417	6.34834036173272	1.70489865082717	0.379424260846329	1
AT4TE10930	0	0	0	1	1
AT4TE10935	0	0	0	1	1
AT4TE10945	0	0	0	1	1
AT4TE10950	0	0	0	1	1
AT4TE10955	0	0	0	1	1
AT4TE10960	0	0	0	1	1
AT4TE10965	0	0	0	1	1
AT4TE10975	0	0	0	1	1
AT4TE10980	0	0	0	1	1
AT4TE10985	0	0	0	1	1
AT4TE10990	0	0	0	1	1
AT4TE10995	0	0	0	1	1
AT4TE11000	0	0	0	1	1
AT4TE11060	0	0	0	1	1
AT4TE11065	0	0	0	1	1
AT4TE11070	0	0	0	1	1
AT4TE11075	0	0	0	1	1
AT4TE11080	0	0	0	1	1
AT4TE11090	0	0	0	1	1
AT4TE11130	0	0	0	1	1
AT4TE11140	0	0	0	1	1
AT4TE11150	0	0	0	1	1
AT4TE11155	96.1800633961858	105.136070698982	-0.0635023513286792	1	1
AT4TE11170	0	86.2837809728462	-2.34990268380765	1	1
AT4TE11175	0	0	0	1	1
AT4TE11180	0	0	0	1	1
AT4TE11185	0	0	0	1	1
AT4TE11190	0	0	0	1	1
AT4TE11195	0	8.23587334728871	-2.35098260740449	1	1
AT4TE11200	0	0	0	1	1
AT4TE11205	0	0	0	1	1
AT4TE11230	0	0	0	1	1
AT4TE11235	0	0	0	1	1
AT4TE11245	213.1080788032	220.709365382314	-0.0666691278008925	1	1
AT4TE11250	0	0	0	1	1
AT4TE11255	0	0	0	1	1
AT4TE11280	0	34.6110081868479	-2.34990268368795	1	1
AT4TE11285	147.870060016933	940.599290766362	-2.38391229490464	0.129439180557729	1
AT4TE11290	0	0	0	1	1
AT4TE11295	97.0798815282077	105.957267967101	-0.120298078279498	0.801517328386157	1
AT4TE11300	0	0	0	1	1
AT4TE11310	71.7476030851391	0	3.13896428046098	0.502157911294571	1
AT4TE11315	75.760296090534	20.7037185376458	1.70404838450941	0.38362409052656	1
AT4TE11320	0	0	0	1	1
AT4TE11330	0	0	0	1	1
AT4TE11335	0	0	0	1	1
AT4TE11340	0	0	0	1	1
AT4TE11345	0	0	0	1	1
AT4TE11390	0	0	0	1	1
AT4TE11395	446.848996595271	190.035169374268	1.19934530593786	0.0215568465858398	1
AT4TE11400	6.26309138501473	13.9022903403613	-0.908597518097138	1	1
AT4TE11405	0	0	0	1	1
AT4TE11410	393.707484007785	87.4700710731752	2.06580196913452	0.0149788097656085	1
AT4TE11450	0	0	0	1	1
AT4TE11455	0	0	0	1	1
AT4TE11460	0	0	0	1	1
AT4TE11465	0	0	0	1	1
AT4TE11470	0	0	0	1	1
AT4TE11500	0	12.4836892852224	-2.35098260721313	1	1
AT4TE11510	11.2532432492795	0	2.29434778118178	1	1
AT4TE11520	0	0	0	1	1
AT4TE11525	0	0	0	1	1
AT4TE11530	0	0	0	1	1
AT4TE11580	351.555172668162	353.43164129262	-0.0631774441544135	1	1
AT4TE11585	8.11602739048762	0	2.29417294318518	0.999999999999998	1
AT4TE11595	0	0	0	1	1
AT4TE11600	0	0	0	1	1
AT4TE11610	23.3179710026702	0	2.29417294317336	1	1
AT4TE11615	292.095416021191	76.9751914599219	1.8090652984212	0.115305670586959	1
AT4TE11650	0	0	0	1	1
AT4TE11655	0	0	0	1	1
AT4TE11700	440.921633505037	600.745137236574	-0.376347288043932	0.999999999999999	1
AT4TE11705	65.0186636451213	59.6151156728823	0.145487910452952	0.999999999999999	1
AT4TE11715	0	0	0	1	1
AT4TE11770	0	0	0	1	1
AT4TE11775	0	0	0	1	1
AT4TE11780	0	0	0	1	1
AT4TE11785	0	0	0	1	1
AT4TE11790	538.355349350288	283.563021481036	0.902562506109438	0.249924350311629	1
AT4TE11800	0	0	0	1	1
AT4TE11805	0	0	0	1	1
AT4TE11810	0	0	0	1	1
AT4TE11815	0	0	0	1	1
AT4TE11820	0	0	0	1	1
AT4TE11825	0	0	0	1	1
AT4TE11830	0	0	0	1	1
AT4TE11835	0	0	0	1	1
AT4TE11840	0	0	0	1	1
AT4TE11845	0	0	0	1	1
AT4TE11855	839.411622203951	912.744564852097	-0.115937313247337	0.818992105947823	1
AT4TE11860	144.885342058961	132.613410594934	0.120767922119614	0.86063904965389	1
AT4TE11865	0	0	0	1	1
AT4TE11900	825.972069222585	750.047660287511	0.134036859027135	0.855368193354064	1
AT4TE11920	0	0	0	1	1
AT4TE11925	0	0	0	1	1
AT4TE11930	0	0	0	1	1
AT4TE11935	0	0	0	1	1
AT4TE11940	1.86984327380191	0	2.29434778118826	0.999999999999992	1
AT4TE11945	0	0	0	1	1
AT4TE11950	0	0	0	1	1
AT4TE11955	0	0	0	1	1
AT4TE11960	15.7833950188613	0	2.29434778119474	1	1
AT4TE11965	41.5913787659182	86.8571417149118	-0.907248757784588	0.999999999999996	1
AT4TE11970	16.2844551781902	0	2.29434778120122	1	1
AT4TE11975	70.928059294871	72.6355867930772	-0.0655409474199559	1	1
AT4TE11980	0	0	0	1	1
AT4TE11985	0	0	0	1	1
AT4TE11990	0	0	0	1	1
AT4TE11995	0	0	0	1	1
AT4TE12000	0	0	0	1	1
AT4TE12010	0	0	0	1	1
AT4TE12015	0	0	0	1	1
AT4TE12030	7.07429692029668	7.14836458468154	-0.0557300330560403	1	1
AT4TE12035	0	0	0	1	1
AT4TE12070	0	0	0	1	1
AT4TE12075	0	0	0	1	1
AT4TE12090	0	0	0	1	1
AT4TE12095	0	0	0	1	1
AT4TE12105	0	0	0	1	1
AT4TE12110	0	0	0	1	1
AT4TE12115	0	0	0	1	1
AT4TE12140	0	0	0	1	1
AT4TE12145	0	0	0	1	1
AT4TE12150	0	0	0	1	1
AT4TE12155	0	0	0	1	1
AT4TE12160	0	0	0	1	1
AT4TE12165	0	0	0	1	1
AT4TE12170	0	0	0	1	1
AT4TE12175	0	0	0	1	1
AT4TE12185	0	0	0	1	1
AT4TE12190	0	0	0	1	1
AT4TE12195	0	0	0	1	1
AT4TE12200	45.4531527523018	28.2876384841714	0.626372011768145	0.730183931545038	1
AT4TE12205	0	0	0	1	1
AT4TE12215	8.68577716431841	0	2.29417294316154	1	1
AT4TE12220	0	0	0	1	1
AT4TE12225	0	0	0	1	1
AT4TE12230	18.5967494179936	0	2.2943477812077	1	1
AT4TE12235	0	0	0	1	1
AT4TE12240	0	0	0	1	1
AT4TE12245	0	0	0	1	1
AT4TE12250	0	0	0	1	1
AT4TE12260	0	0	0	1	1
AT4TE12270	0	0	0	1	1
AT4TE12275	0	0	0	1	1
AT4TE12280	0	0	0	1	1
AT4TE12290	0	371.246994921478	-4.42820143747764	0.0655581003149144	1
AT4TE12300	0	0	0	1	1
AT4TE12305	0	0	0	1	1
AT4TE12330	0	0	0	1	1
AT4TE12335	0	0	0	1	1
AT4TE12345	0	0	0	1	1
AT4TE12355	0	0	0	1	1
AT4TE12360	0	0	0	1	1
AT4TE12365	0	0	0	1	1
AT4TE12375	0	0	0	1	1
AT4TE12380	0	0	0	1	1
AT4TE12385	0	0	0	1	1
AT4TE12390	24.1540735485827	8.13565531085269	1.31837283798926	0.628719221806293	1
AT4TE12420	587.438174189664	569.095131093838	0.0637708852764937	1	1
AT4TE12425	797.149443808159	844.574130643632	-0.0874288866823392	0.770737768646235	1
AT4TE12430	24529.8021567964	25808.0911028242	-0.0703754163209557	0.813817226069709	1
AT4TE12440	24.0450158490464	23.9302673791878	-0.0555552213417328	1	1
AT4TE12445	0	31.0503791637849	-3.2015906707168	0.501869882834091	1
AT4TE12455	0	0	0	1	1
AT4TE12530	0	0	0	1	1
AT4TE12560	0	0	0	1	1
AT4TE12565	0	0	0	1	1
AT4TE12570	0	0	0	1	1
AT4TE12575	0	0	0	1	1
AT4TE12580	0	0	0	1	1
AT4TE12610	0	0	0	1	1
AT4TE12615	0	0	0	1	1
AT4TE12620	0	0	0	1	1
AT4TE12660	638.431565728725	1024.23602407166	-0.669632179571997	0.0951219552308771	1
AT4TE12690	129.784363136306	136.030232527058	-0.0659974795543749	1	1
AT4TE12695	0	0	0	1	1
AT4TE12700	0	0	0	1	1
AT4TE12740	0	0	0	1	1
AT4TE12750	0	0	0	1	1
AT4TE12755	0	0	0	1	1
AT4TE12760	0	0	0	1	1
AT4TE12860	9.48775032972497	0	2.29417294314973	1	1
AT4TE12865	0	0	0	1	1
AT4TE12870	0	0	0	1	1
AT4TE12875	0	0	0	1	1
AT4TE12900	0	0	0	1	1
AT4TE12930	0	0	0	1	1
AT4TE12950	0	0	0	1	1
AT4TE12955	0	0	0	1	1
AT4TE12960	0	0	0	1	1
AT4TE12965	0	0	0	1	1
AT4TE12970	0	0	0	1	1
AT4TE12975	0	0	0	1	1
AT4TE12980	0	0	0	1	1
AT4TE12985	0	0	0	1	1
AT4TE13020	0	0	0	1	1
AT4TE13025	0	0	0	1	1
AT4TE13030	0	0	0	1	1
AT4TE13035	0	0	0	1	1
AT4TE13040	0	0	0	1	1
AT4TE13045	0	0	0	1	1
AT4TE13050	0	0	0	1	1
AT4TE13055	0	0	0	1	1
AT4TE13060	0	0	0	1	1
AT4TE13065	0	0	0	1	1
AT4TE13070	10.904087159522	19.4474954870197	-0.758661769679604	0.731158511046483	1
AT4TE13075	0	0	0	1	1
AT4TE13080	0	0	0	1	1
AT4TE13085	0	0	0	1	1
AT4TE13090	0	0	0	1	1
AT4TE13095	0	0	0	1	1
AT4TE13100	0	0	0	1	1
AT4TE13105	0	0	0	1	1
AT4TE13110	0	0	0	1	1
AT4TE13115	0	0	0	1	1
AT4TE13120	0	0	0	1	1
AT4TE13125	0	0	0	1	1
AT4TE13130	0	0	0	1	1
AT4TE13135	0	0	0	1	1
AT4TE13140	0	0	0	1	1
AT4TE13145	0	0	0	1	1
AT4TE13150	0	0	0	1	1
AT4TE13155	0	0	0	1	1
AT4TE13180	0	0	0	1	1
AT4TE13185	0	0	0	1	1
AT4TE13190	0	0	0	1	1
AT4TE13195	0	0	0	1	1
AT4TE13205	0	0	0	1	1
AT4TE13210	0	0	0	1	1
AT4TE13215	0	0	0	1	1
AT4TE13220	0	31.3692705115845	-3.20276757641282	0.502192731802751	1
AT4TE13225	0	0	0	1	1
AT4TE13250	0	0	0	1	1
AT4TE13255	0	0	0	1	1
AT4TE13260	0	0	0	1	1
AT4TE13265	0	0	0	1	1
AT4TE13270	0	0	0	1	1
AT4TE13280	0	0	0	1	1
AT4TE13285	0	0	0	1	1
AT4TE13290	0	0	0	1	1
AT4TE13295	0	0	0	1	1
AT4TE13305	0	0	0	1	1
AT4TE13310	0	0	0	1	1
AT4TE13315	0	0	0	1	1
AT4TE13320	0	0	0	1	1
AT4TE13325	0	0	0	1	1
AT4TE13330	0	0	0	1	1
AT4TE13340	0	0	0	1	1
AT4TE13345	0	0	0	1	1
AT4TE13355	0	0	0	1	1
AT4TE13360	0	0	0	1	1
AT4TE13365	0	0	0	1	1
AT4TE13370	0	0	0	1	1
AT4TE13375	0	0	0	1	1
AT4TE13380	0	0	0	1	1
AT4TE13385	0	0	0	1	1
AT4TE13390	0	0	0	1	1
AT4TE13395	0	0	0	1	1
AT4TE13400	0	0	0	1	1
AT4TE13405	0	0	0	1	1
AT4TE13410	0	0	0	1	1
AT4TE13415	0	0	0	1	1
AT4TE13420	0	0	0	1	1
AT4TE13425	0	0	0	1	1
AT4TE13430	0	0	0	1	1
AT4TE13435	0	0	0	1	1
AT4TE13440	0	0	0	1	1
AT4TE13445	0	0	0	1	1
AT4TE13450	0	0	0	1	1
AT4TE13455	0	0	0	1	1
AT4TE13465	0	0	0	1	1
AT4TE13470	0	0	0	1	1
AT4TE13475	0	0	0	1	1
AT4TE13480	0	0	0	1	1
AT4TE13485	0	0	0	1	1
AT4TE13490	0	0	0	1	1
AT4TE13495	0	0	0	1	1
AT4TE13500	0	0	0	1	1
AT4TE13505	0	0	0	1	1
AT4TE13510	0	0	0	1	1
AT4TE13515	0	0	0	1	1
AT4TE13520	0	0	0	1	1
AT4TE13525	0	0	0	1	1
AT4TE13530	0	0	0	1	1
AT4TE13535	0	0	0	1	1
AT4TE13540	0	0	0	1	1
AT4TE13550	0	0	0	1	1
AT4TE13555	0	0	0	1	1
AT4TE13560	0	0	0	1	1
AT4TE13565	0	0	0	1	1
AT4TE13810	0	0	0	1	1
AT4TE13820	0	0	0	1	1
AT4TE13825	0	0	0	1	1
AT4TE13830	0	0	0	1	1
AT4TE13835	0	0	0	1	1
AT4TE13840	0	0	0	1	1
AT4TE13845	0	0	0	1	1
AT4TE13850	0	0	0	1	1
AT4TE13880	0	0	0	1	1
AT4TE13885	0	0	0	1	1
AT4TE13890	0	0	0	1	1
AT4TE13895	0	0	0	1	1
AT4TE13900	0	0	0	1	1
AT4TE13905	0	0	0	1	1
AT4TE13910	0	0	0	1	1
AT4TE13915	0	0	0	1	1
AT4TE13920	0	0	0	1	1
AT4TE13925	0	0	0	1	1
AT4TE13930	0	0	0	1	1
AT4TE13950	0	0	0	1	1
AT4TE13955	0	0	0	1	1
AT4TE13960	0	0	0	1	1
AT4TE13965	0	0	0	1	1
AT4TE13970	0	0	0	1	1
AT4TE13975	0	0	0	1	1
AT4TE13980	0	0	0	1	1
AT4TE13985	0	0	0	1	1
AT4TE13990	0	0	0	1	1
AT4TE13995	0	0	0	1	1
AT4TE14000	0	0	0	1	1
AT4TE14005	0	0	0	1	1
AT4TE14010	0	0	0	1	1
AT4TE14015	0	0	0	1	1
AT4TE14020	0	0	0	1	1
AT4TE14025	0	0	0	1	1
AT4TE14030	0	0	0	1	1
AT4TE14035	0	0	0	1	1
AT4TE14060	0	0	0	1	1
AT4TE14065	0	0	0	1	1
AT4TE14070	0	0	0	1	1
AT4TE14080	0	0	0	1	1
AT4TE14085	0	0	0	1	1
AT4TE14130	0	0	0	1	1
AT4TE14135	0	0	0	1	1
AT4TE14140	0	0	0	1	1
AT4TE14145	0	0	0	1	1
AT4TE14150	0	0	0	1	1
AT4TE14155	0	0	0	1	1
AT4TE14160	0	0	0	1	1
AT4TE14180	0	0	0	1	1
AT4TE14185	0	0	0	1	1
AT4TE14190	0	0	0	1	1
AT4TE14195	0	0	0	1	1
AT4TE14200	0	0	0	1	1
AT4TE14210	0	0	0	1	1
AT4TE14215	0	0	0	1	1
AT4TE14220	0	0	0	1	1
AT4TE14225	0	0	0	1	1
AT4TE14230	0	0	0	1	1
AT4TE14235	0	0	0	1	1
AT4TE14240	0	0	0	1	1
AT4TE14245	0	0	0	1	1
AT4TE14250	0	0	0	1	1
AT4TE14255	0	0	0	1	1
AT4TE14265	0	0	0	1	1
AT4TE14270	0	0	0	1	1
AT4TE14275	0	0	0	1	1
AT4TE14280	0	0	0	1	1
AT4TE14285	0	0	0	1	1
AT4TE14290	0	0	0	1	1
